id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation,comments
4301,20,July,1480,20-7-1480,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4302,24,July,1480,24-7-1480,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4303,27,July,1480,27-7-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4304,28,July,1480,28-7-1480,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4305,31,July,1480,31-7-1480,London,TQ3248081340,51.515457,-0.092140265,England,N/A
4306,31,July,1480,31-7-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4307,31,July,1480,31-7-1480,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4308,2,August,1480,2-8-1480,manor of Sheen,TQ1715275694,51.4681,-0.3148,England,N/A
4309,8,August,1480,8-8-1480,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4310,9,August,1480,9-8-1480,,,,,,N/A
4311,10,August,1480,10-8-1480,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4312,14,August,1480,14-8-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4313,Dates?,August,1480,Dates?-8-1480,,,,,,Edward accompanying Margaret from London to coast
4314,24,August,1480,24-8-1480,London,TQ3248081340,51.515457,-0.092140265,England,N/A
4315,2,September,1480,2-9-1480,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4316,6,September,1480,6-9-1480,Faulkbourne Hall,TL8026916439,51.8175,0.614,England,manor of Falburn
4317,8,September,1480,8-9-1480,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4318,9,September,1480,9-9-1480,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4319,9,September,1480,9-9-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4320,10,September,1480,10-9-1480,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4321,10,September,1480,10-9-1480,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4322,11,September,1480,11-9-1480,,,,,,N/A
4323,12,September,1480,12-9-1480,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4324,12,September,1480,12-9-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4325,16,September,1480,16-9-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4326,17,September,1480,17-9-1480,,,,,,N/A
4327,18,September,1480,18-9-1480,Canterbury,TR1454057430,51.275608,1.0745524,England,"Appears as ""city of Canterbury [Cantuarie]"""
4328,23,September,1480,23-9-1480,Dover Castle,TR3248741960,51.1297,1.3214,England,N/A
4329,24,September,1480,24-9-1480,,,,,,N/A
4330,25,September,1480,25-9-1480,Dover Castle,TR3248741960,51.1297,1.3214,England,N/A
4331,1,October,1480,1-10-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4332,2,October,1480,2-10-1480,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4333,5,October,1480,5-10-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4334,6,October,1480,6-10-1480,,,,,,N/A
4335,7,October,1480,7-10-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4336,10,October,1480,10-10-1480,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4337,19,October,1480,19-10-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4338,22,October,1480,22-10-1480,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4339,23,October,1480,23-10-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4340,24,October,1480,24-10-1480,,,,,,N/A
4341,25,October,1480,25-10-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4342,31,October,1480,31-10-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4343,3,November,1480,3-11-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4344,6,November,1480,6-11-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4345,7,November,1480,7-11-1480,,,,,,N/A
4346,8,November,1480,8-11-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4347,9,November,1480,9-11-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4348,10,November,1480,10-11-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4349,11,November,1480,11-11-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,(baptism of daughter Bridget)
4350,15,November,1480,15-11-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4351,16,November,1480,16-11-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4352,20,November,1480,20-11-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4353,20,November,1480,20-11-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4354,25,November,1480,25-11-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4355,28,November,1480,28-11-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4356,29,November,1480,29-11-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4357,2,December,1480,2-12-1480,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4358,3,December,1480,3-12-1480,,,,,,N/A
4359,4,December,1480,4-12-1480,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4360,4,December,1480,4-12-1480,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4361,12,December,1480,12-12-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4362,13,December,1480,13-12-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4363,14,December,1480,14-12-1480,,,,,,N/A
4364,15,December,1480,15-12-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4365,16,December,1480,16-12-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4366,19,December,1480,19-12-1480,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4367,20,December,1480,20-12-1480,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4368,24,December,1480,24-12-1480,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4369,28,December,1480,28-12-1480,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4370,1,January,1481,1-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4371,2,January,1481,2-1-1481,,,,,,N/A
4372,3,January,1481,3-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4373,4,January,1481,4-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4374,5,January,1481,5-1-1481,,,,,,N/A
4375,6,January,1481,6-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4376,7,January,1481,7-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4377,12,January,1481,12-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4378,13,January,1481,13-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4379,16,January,1481,16-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4380,17,January,1481,17-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4381,18,January,1481,18-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4382,19,January,1481,19-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4383,22,January,1481,22-1-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4384,23,January,1481,23-1-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4385,27,January,1481,27-1-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4386,28,January,1481,28-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4387,29,January,1481,29-1-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4388,30,January,1481,30-1-1481,,,,,,N/A
4389,31,January,1481,31-1-1481,,,,,,"Appears as ""of London"""
4390,1,February,1481,1-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4391,2,February,1481,2-2-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4392,3,February,1481,3-2-1481,,,,,,N/A
4393,4,February,1481,4-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4394,5,February,1481,5-2-1481,,,,,,N/A
4395,6,February,1481,6-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4396,7,February,1481,7-2-1481,,,,,,N/A
4397,8,February,1481,8-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4398,9,February,1481,9-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4399,10,February,1481,10-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4400,11,February,1481,11-2-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4401,14,February,1481,14-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4402,15,February,1481,15-2-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4403,16,February,1481,16-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4404,17,February,1481,17-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4405,18,February,1481,18-2-1481,,,,,,N/A
4406,19,February,1481,19-2-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4407,20,February,1481,20-2-1481,,,,,,N/A
4408,21,February,1481,21-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4409,22,February,1481,22-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4410,26,February,1481,26-2-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4411,27,February,1481,27-2-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4412,2,March,1481,2-3-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4413,4,March,1481,4-3-1481,,,,,,N/A
4414,5,March,1481,5-3-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4415,14,March,1481,14-3-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4416,20,March,1481,20-3-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4417,24,March,1481,24-3-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4418,28,March,1481,28-3-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4419,29,March,1481,29-3-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4420,2,April,1481,2-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4421,3,April,1481,3-4-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4422,4,April,1481,4-4-1481,,,,,,N/A
4423,5,April,1481,5-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4424,6,April,1481,6-4-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4425,7,April,1481,7-4-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4426,8,April,1481,8-4-1481,,,,,,N/A
4427,9,April,1481,9-4-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4428,10,April,1481,10-4-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4429,11,April,1481,11-4-1481,,,,,,N/A
4430,12,April,1481,12-4-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4431,13,April,1481,13-4-1481,London,TQ3248081340,51.515457,-0.092140265,England,N/A
4432,14,April,1481,14-4-1481,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
4433,14,April,1481,14-4-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4434,15,April,1481,15-4-1481,,,,,,N/A
4435,16,April,1481,16-4-1481,,,,,,N/A
4436,17,April,1481,17-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4437,18,April,1481,18-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4438,19,April,1481,19-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4439,20,April,1481,20-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4440,21,April,1481,21-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4441,22,April,1481,22-4-1481,,,,,,N/A
4442,23,April,1481,23-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4443,24,April,1481,24-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4444,25,April,1481,25-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4445,26,April,1481,26-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4446,27,April,1481,27-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4447,28,April,1481,28-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4448,29,April,1481,29-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4449,30,April,1481,30-4-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4450,3,May,1481,3-5-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4451,4,May,1481,4-5-1481,,,,,,N/A
4452,5,May,1481,5-5-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4453,6,May,1481,6-5-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4454,7,May,1481,7-5-1481,,,,,,N/A
4455,8,May,1481,8-5-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4456,13,May,1481,13-5-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4457,About 15 Tue?,May,1481,About 15 Tue?-5-1481,Sandwich,TR3297658137,51.27472,1.33888,England,review of navy
4458,16,May,1481,16-5-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4459,17,May,1481,17-5-1481,,,,,,N/A
4460,18,May,1481,18-5-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4461,19,May,1481,19-5-1481,,,,,,N/A
4462,20,May,1481,20-5-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4463,21,May,1481,21-5-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4464,25,May,1481,25-5-1481,Sandwich,TR3297658137,51.27472,1.33888,England,N/A
4465,26,May,1481,26-5-1481,,,,,,N/A
4466,27,May,1481,27-5-1481,Sandwich,TR3297658137,51.27472,1.33888,England,N/A
4467,31,May,1481,31-5-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4468,3,June,1481,3-6-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4469,4,June,1481,4-6-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4470,4,June,1481,4-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4471,5,June,1481,5-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4472,6,June,1481,6-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4473,7,June,1481,7-6-1481,,,,,,N/A
4474,8,June,1481,8-6-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4475,9,June,1481,9-6-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4476,10,June,1481,10-6-1481,,,,,,N/A
4477,11,June,1481,11-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4478,12,June,1481,12-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4479,13,June,1481,13-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4480,14,June,1481,14-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4481,15,June,1481,15-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4482,16,June,1481,16-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4483,17,June,1481,17-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4484,18,June,1481,18-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4485,18,June,1481,18-6-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4486,19,June,1481,19-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4487,20,June,1481,20-6-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4488,21,June,1481,21-6-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4489,21,June,1481,21-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4490,22,June,1481,22-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4491,23,June,1481,23-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4492,24,June,1481,24-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4493,25,June,1481,25-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4494,26,June,1481,26-6-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4495,27,June,1481,27-6-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4496,28,June,1481,28-6-1481,,,,,,N/A
4497,29,June,1481,29-6-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4498,30,June,1481,30-6-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4499,1,July,1481,1-7-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4500,2,July,1481,2-7-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4501,3,July,1481,3-7-1481,,,,,,N/A
4502,4,July,1481,4-7-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4503,9,July,1481,9-7-1481,Potel's manor,TQ4044697929,51.662599,0.029219748,England,"Appears as Potel's manor, Forest of Waltham (near Chingford)"
4504,10,July,1481,10-7-1481,Potel's manor,TQ4044697929,51.662599,0.029219748,England,"Appears as Potel's manor, Forest of Waltham (near Chingford)"
4505,10,July,1481,10-7-1481,manor of Waltham,SU8552077347,51.488615,-0.76966307,England,N/A
4506,11,July,1481,11-7-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4507,12,July,1481,12-7-1481,,,,,,N/A
4508,13,July,1481,13-7-1481,Sheen,TQ1715275694,51.4681,-0.3148,England,N/A
4509,14,July,1481,14-7-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4510,15,July,1481,15-7-1481,,,,,,N/A
4511,16,July,1481,16-7-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4512,17,July,1481,17-7-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4513,18,July,1481,18-7-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4514,21,July,1481,21-7-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4515,22,July,1481,22-7-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4516,23,July,1481,23-7-1481,,,,,,N/A
4517,24,July,1481,24-7-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4518,3,August,1481,3-8-1481,West Worldham,SU7478538069,51.13702,-0.93247,England,Appears as manor of Wardelham
4519,7,August,1481,7-8-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4520,12,August,1481,12-8-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4521,17,August,1481,17-8-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4522,18,August,1481,18-8-1481,,,,,,N/A
4523,19,August,1481,19-8-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4524,20,August,1481,20-8-1481,,,,,,N/A
4525,21,August,1481,21-8-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4526,24,August,1481,24-8-1481,West Worldham,SU7478538069,51.13702,-0.93247,England,Appears as Wardelam
4527,24,August,1481,24-8-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4528,29,August,1481,29-8-1481,West Worldham,SU7478538069,51.13702,-0.93247,England,Appears as manor of Wardelham
4529,10,September,1481,10-9-1481,manor of Woodstock,SP4391716550,51.845833,-1.363889,England,N/A
4530,14,September,1481,14-9-1481,manor of Woodstock,SP4391716550,51.845833,-1.363889,England,N/A
4531,17,September,1481,17-9-1481,manor of Woodstock,SP4391716550,51.845833,-1.363889,England,N/A
4532,20,September,1481,20-9-1481,manor of Woodstock,SP4391716550,51.845833,-1.363889,England,N/A
4533,14,October,1481,14-10-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4534,17,October,1481,17-10-1481,Nottingham Castle,SK5690039436,52.9493,-1.1546,England,N/A
4535,24,October,1481,24-10-1481,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
4536,28,October,1481,28-10-1481,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
4537,31,October,1481,31-10-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4538,2,November,1481,2-11-1481,Greenwich,TQ3898177568,51.48,0,England,"Appears as ""of Greenwich"""
4539,6,November,1481,6-11-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4540,6,November,1481,6-11-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4541,7,November,1481,7-11-1481,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4542,8,November,1481,8-11-1481,,,,,,N/A
4543,9,November,1481,9-11-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4544,10,November,1481,10-11-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4545,14,November,1481,14-11-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4546,14,November,1481,14-11-1481,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4547,15,November,1481,15-11-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4548,16,November,1481,16-11-1481,,,,,,N/A
4549,17,November,1481,17-11-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4550,21,November,1481,21-11-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4551,24,November,1481,24-11-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4552,25,November,1481,25-11-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4553,26,November,1481,26-11-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4554,5,December,1481,5-12-1481,Southampton,SU4229011341,50.9,-1.4,England,"Appears as ""town of Southampton"""
4555,6,December,1481,6-12-1481,Southampton,SU4229011341,50.9,-1.4,England,"Appears as ""town of Southampton"""
4556,7,December,1481,7-12-1481,Southampton,SU4229011341,50.9,-1.4,England,"Appears as ""town of Southampton"""
4557,8,December,1481,8-12-1481,Winchester,SU4779329466,51.062549,-1.3193687,England,"Appears as ""city of Winchester [Winton]"""
4558,9,December,1481,9-12-1481,,,,,,N/A
4559,10,December,1481,10-12-1481,manor of Sheen,TQ1715275694,51.4681,-0.3148,England,N/A
4560,11,December,1481,11-12-1481,,,,,,N/A
4561,12,December,1481,12-12-1481,Winchester Cathedral Priory,SU4821329331,51.0613,-1.3134,England,[monastery of Winton]
4562,16,December,1481,16-12-1481,manor of Sheen,TQ1715275694,51.4681,-0.3148,England,N/A
4563,28,December,1481,28-12-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4564,29,December,1481,29-12-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4565,30,December,1481,30-12-1481,,,,,,N/A
4566,31,December,1481,31-12-1481,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4567,3,January,1482,3-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4568,4,January,1482,4-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4569,5,January,1482,5-1-1482,,,,,,N/A
4570,6,January,1482,6-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4571,7,January,1482,7-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4572,8,January,1482,8-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4573,9,January,1482,9-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4574,10,January,1482,10-1-1482,,,,,,N/A
4575,11,January,1482,11-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4576,12,January,1482,12-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4577,15,January,1482,15-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4578,21,January,1482,21-1-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4579,25,January,1482,25-1-1482,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4580,26,January,1482,26-1-1482,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4581,29,January,1482,29-1-1482,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4582,30,January,1482,30-1-1482,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4583,31,January,1482,31-1-1482,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4584,1,February,1482,1-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4585,2,February,1482,2-2-1482,,,,,,N/A
4586,3,February,1482,3-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4587,7,February,1482,7-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4588,8,February,1482,8-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4589,9,February,1482,9-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4590,10,February,1482,10-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4591,11,February,1482,11-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4592,12,February,1482,12-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4593,13,February,1482,13-2-1482,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4594,14,February,1482,14-2-1482,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
4595,15,February,1482,15-2-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4596,16,February,1482,16-2-1482,,,,,,N/A
4597,17,February,1482,17-2-1482,manor of Guildford,SU9691249315,51.234799,-0.61326532,England,[Goldeford]
4598,18,February,1482,18-2-1482,,,,,,N/A
4599,19,February,1482,19-2-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4600,20,February,1482,20-2-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4601,21,February,1482,21-2-1482,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
4602,22,February,1482,22-2-1482,manor of Eltham,TQ4241974015,51.447222,0.048056,England,N/A
4603,22,February,1482,22-2-1482,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
4604,23,February,1482,23-2-1482,,,,,,N/A
